[E1]因想着[E2]不过是个黉门监，灵幡经榜上写时不好看，便是执事也不多，因此心下甚不自在	父亲
[E2]因想着[E1]不过是个黉门监，灵幡经榜上写时不好看，便是执事也不多，因此心下甚不自在	儿子
[E1]心中打算定了主意，因而趁便就说要与[E2]捐个前程的话	父亲
[E2]心中打算定了主意，因而趁便就说要与[E1]捐个前程的话	儿子
曾祖，原任京营节度使世袭一等神威将军贾代化；祖，乙卯科进士[E1]；父，世袭三品爵威烈将军[E2]	父亲
曾祖，原任京营节度使世袭一等神威将军贾代化；祖，乙卯科进士[E2]；父，世袭三品爵威烈将军[E1]	儿子
曾祖，原任京营节度使世袭一等神威将军[E2]；祖，乙卯科进士[E1]；父，世袭三品爵威烈将军贾珍	儿子
曾祖，原任京营节度使世袭一等神威将军[E1]；祖，乙卯科进士[E2]；父，世袭三品爵威烈将军贾珍	父亲
曾祖，原任京营节度使世袭一等神威将军贾代化；祖，乙卯科进士贾敬；父，世[E1]品爵威烈将军[E2]	无关系
曾祖，原任京营节度使世[E1]等神威将军贾代化；祖，乙卯科进士贾敬；父，世袭三品爵威烈将军[E2]	无关系
曾祖，原任京营节度使世袭一等神威将军贾代化；祖，乙卯科进士[E1]；父，世[E2]品爵威烈将军贾珍	无关系
曾祖，原任京营节度使世[E1]等神威将军贾代化；祖，乙卯科进士[E2]；父，世袭三品爵威烈将军贾珍	无关系
[E1]命[E2]次日换了吉服，领凭回来	父亲
[E2]命[E1]次日换了吉服，领凭回来	儿子
只是[E2]虽然此时心意满足，但里面[E1]又犯了旧疾，不能料理事务，惟恐各诰命来往，亏了礼数，怕人笑话，因此心中不自在	妻
只是[E1]虽然此时心意满足，但里面[E2]又犯了旧疾，不能料理事务，惟恐各诰命来往，亏了礼数，怕人笑话，因此心中不自在	丈夫
因见[E1]犯病，[E2]又过于悲哀，不大进饮食，自己每日从那府中煎了各样细粥，精致小菜，命人送来劝食	妻
因见[E2]犯病，[E1]又过于悲哀，不大进饮食，自己每日从那府中煎了各样细粥，精致小菜，命人送来劝食	丈夫
一时[E2][E1]遣人来劝，凤姐方才止住	妻
一时[E1][E2]遣人来劝，凤姐方才止住	丈夫
贾珍急命前面驻扎，同[E2][E1]三人连忙迎来，以国礼相见	兄弟
[E1]急命前面驻扎，同贾赦[E2]三人连忙迎来，以国礼相见	无关系
刚至城门前，又有[E2]、[E1]、贾珍等诸同僚属下各家祭棚接祭，一一的谢过，然后出城，竟奔铁槛寺大路行来	兄弟
刚至城门前，又有[E1]、贾政、[E2]等诸同僚属下各家祭棚接祭，一一的谢过，然后出城，竟奔铁槛寺大路行来	无关系
彼时[E1]带[E2]来到诸长辈前，让坐轿上马，因而贾赦一辈的各自上了车轿，[E1]一辈的也将要上马	父亲
彼时[E2]带[E1]来到诸长辈前，让坐轿上马，因而贾赦一辈的各自上了车轿，[E2]一辈的也将要上马	儿子
彼时[E1]带贾蓉来到诸长辈前，让坐轿上马，因而[E2]一辈的各自上了车轿，[E1]一辈的也将要上马	无关系
彼时贾珍带[E1]来到诸长辈前，让坐轿上马，因而[E2]一辈的各自上了车轿，贾珍一辈的也将要上马	无关系
凤姐儿因记挂着宝玉，怕他在郊外纵性逞强，不服家人的话，[E1]管不着这些小事，惟恐有个失闪，难见[E2]，因此便命小厮来唤他	儿子
当下和尚工课已完，奠过茶饭，[E1]便命[E2]请凤姐歇息	父亲
当下和尚工课已完，奠过茶饭，[E2]便命[E1]请凤姐歇息	儿子
”那[E1]自幼在荣府走动，无人不识，因常与宝玉[E2]顽笑	暧昧
至次日一早，便有[E2][E1]打发了人来看宝玉，又命多穿两件衣服，无事宁可回去	小儿媳
偏那[E2]秉赋最弱，因在郊外受了些风霜，又与[E1]偷期绻缱，未免失于调养，回来时便咳嗽伤风，懒进饮食，大有不胜之态，遂不敢出门，只在家中养息	暧昧
”唬的[E2][E1]等一干人不知是何消息，忙止了戏文，撤去酒席，摆了香案，启中门跪接	兄弟
那时贾母正心神不定，在大堂廊下伫立，那邢夫人、[E2]、尤氏、李纨、凤姐、迎春姊妹以及[E1]等皆在一处，听如此信至，贾母便唤进赖大来细问端的	姐妹
那时[E2]正心神不定，在大堂廊下伫立，那[E1]、王夫人、尤氏、李纨、凤姐、迎春姊妹以及薛姨妈等皆在一处，听如此信至，[E2]便唤进赖大来细问端的	大儿媳
那时[E2]正心神不定，在大堂廊下伫立，那邢夫人、[E1]、尤氏、李纨、凤姐、迎春姊妹以及薛姨妈等皆在一处，听如此信至，[E2]便唤进赖大来细问端的	小儿媳
那时贾母正心神不定，在大堂廊下伫立，那邢夫人、[E1]、尤氏、李纨、凤姐、迎春姊妹以及[E2]等皆在一处，听如此信至，贾母便唤进赖大来细问端的	姐妹
那时[E1]正心神不定，在大堂廊下伫立，那[E2]、王夫人、尤氏、李纨、凤姐、迎春姊妹以及薛姨妈等皆在一处，听如此信至，[E1]便唤进赖大来细问端的	婆婆
那时[E1]正心神不定，在大堂廊下伫立，那邢夫人、王夫人、[E2]、李纨、凤姐、迎春姊妹以及薛姨妈等皆在一处，听如此信至，[E1]便唤进赖大来细问端的	无关系
那时贾母正心神不定，在大堂廊下伫立，那[E1]、王夫人、尤氏、李纨、凤姐、迎春姊妹以及薛姨妈等皆在一处，听如此信至，贾母便唤进[E2]来细问端的	无关系
那时贾母正心神不定，在大堂廊下伫立，那[E1]、王夫人、[E2]、李纨、凤姐、迎春姊妹以及薛姨妈等皆在一处，听如此信至，贾母便唤进赖大来细问端的	无关系
那时贾母正心神不定，在大堂廊下伫立，那邢夫人、王夫人、[E1]、李纨、凤姐、迎春姊妹以及[E2]等皆在一处，听如此信至，贾母便唤进赖大来细问端的	无关系
那时贾母正心神不定，在大堂廊下伫立，那[E1]、[E2]、尤氏、李纨、凤姐、迎春姊妹以及薛姨妈等皆在一处，听如此信至，贾母便唤进赖大来细问端的	无关系
[E2]带领[E1]、王夫人、尤氏，一共四乘大轿入朝	大儿媳
[E1]带领[E2]、王夫人、尤氏，一共四乘大轿入朝	婆婆
[E2]带领邢夫人、[E1]、尤氏，一共四乘大轿入朝	小儿媳
[E1]带领邢夫人、王夫人、[E2]，一共四乘大轿入朝	无关系
贾母带领[E1]、王夫人、[E2]，一共四乘大轿入朝	无关系
贾母带领[E1]、[E2]、尤氏，一共四乘大轿入朝	无关系
贾赦，[E1]亦换了朝服，带领[E2]、贾蔷奉侍贾母大轿前往	父亲
贾赦，[E2]亦换了朝服，带领贾蓉、[E1]奉侍贾母大轿前往	养子
[E2]，贾珍亦换了朝服，带领贾蓉、贾蔷奉侍[E1]大轿前往	母亲
[E1]，贾珍亦换了朝服，带领贾蓉、贾蔷奉侍[E2]大轿前往	儿子
贾赦，[E2]亦换了朝服，带领[E1]、贾蔷奉侍贾母大轿前往	儿子
[E1]，贾珍亦换了朝服，带领[E2]、贾蔷奉侍贾母大轿前往	无关系
贾赦，贾珍亦换了朝服，带领贾蓉、[E1]奉侍[E2]大轿前往	无关系
贾赦，贾珍亦换了朝服，带领[E1]、贾蔷奉侍[E2]大轿前往	无关系
[E1]，[E2]亦换了朝服，带领贾蓉、贾蔷奉侍贾母大轿前往	无关系
贾赦，贾珍亦换了朝服，带领[E1]、[E2]奉侍贾母大轿前往	无关系
次早贾琏起来，见过[E2][E1]，便往宁府中来，合同老管事的人等，并几位世交门下清客相公，审察两府地方，缮画省亲殿宇，一面察度办理人丁	兄弟
次早[E1]起来，见过[E2]贾政，便往宁府中来，合同老管事的人等，并几位世交门下清客相公，审察两府地方，缮画省亲殿宇，一面察度办理人丁	儿子
次早[E2]起来，见过[E1]贾政，便往宁府中来，合同老管事的人等，并几位世交门下清客相公，审察两府地方，缮画省亲殿宇，一面察度办理人丁	父亲
次早[E1]起来，见过贾赦[E2]，便往宁府中来，合同老管事的人等，并几位世交门下清客相公，审察两府地方，缮画省亲殿宇，一面察度办理人丁	无关系
[E1]不惯于俗务，只凭[E2]、贾珍、贾琏、赖大、来升、林之孝、吴新登、詹光、程日兴等几人安插摆布	兄弟
贾政不惯于俗务，只凭[E2]、贾珍、[E1]、赖大、来升、林之孝、吴新登、詹光、程日兴等几人安插摆布	儿子
贾政不惯于俗务，只凭[E1]、贾珍、[E2]、赖大、来升、林之孝、吴新登、詹光、程日兴等几人安插摆布	父亲
[E1]不惯于俗务，只凭贾赦、贾珍、[E2]、赖大、来升、林之孝、吴新登、詹光、程日兴等几人安插摆布	无关系
贾政不惯于俗务，只凭[E1]、贾珍、贾琏、赖大、来升、[E2]、吴新登、詹光、程日兴等几人安插摆布	无关系
[E1]不惯于俗务，只凭贾赦、[E2]、贾琏、赖大、来升、林之孝、吴新登、詹光、程日兴等几人安插摆布	无关系
[E2]只在家高卧，有芥豆之事，贾珍等或自去回明，或写略节；或有话说，便传呼[E1]，赖大等领命	儿子
[E1]只在家高卧，有芥豆之事，贾珍等或自去回明，或写略节；或有话说，便传呼[E2]，赖大等领命	父亲
贾赦只在家高卧，有芥豆之事，[E1]等或自去回明，或写略节；或有话说，便传呼贾琏，[E2]等领命	无关系
贾赦只在家高卧，有芥豆之事，贾珍等或自去回明，或写略节；或有话说，便传呼[E1]，[E2]等领命	无关系
”[E1]心中也怕[E2]不放心，遂冷笑道：“你这畜生，也竟有不能之时了	儿子
[E1]方略心意宽畅，又请[E2]等进园，色色斟酌，点缀妥当，再无一些遗漏不当之处了	儿子
[E1]等在西街门外，[E2]等在荣府大门外	儿子
[E2]等在西街门外，[E1]等在荣府大门外	母亲
[E1]领合族子侄在西街门外，[E2]领合族女眷在大门外迎接	儿子
[E2]领合族子侄在西街门外，[E1]领合族女眷在大门外迎接	母亲
早飞跑过几个太监来，扶起[E2]、[E1]、王夫人来	大儿媳
早飞跑过几个太监来，扶起[E1]、[E2]、王夫人来	婆婆
早飞跑过几个太监来，扶起[E2]、邢夫人、[E1]来	小儿媳
早飞跑过几个太监来，扶起贾母、[E1]、[E2]来	无关系
礼仪太监二人引[E2]、[E1]等于月台下排班，殿上昭容传谕曰：“免	兄弟
贾妃满眼垂泪，方彼此上前厮见，一手搀[E2]，一手搀[E1]，三个人满心里皆有许多话，只是俱说不出，只管呜咽对泣	小儿媳
[E1]满眼垂泪，方彼此上前厮见，一手搀[E2]，一手搀王夫人，三个人满心里皆有许多话，只是俱说不出，只管呜咽对泣	无关系
[E2]、李纨、[E1]、迎、探、惜三姊妹等，俱在旁围绕，垂泪无言	儿媳
[E1]、李纨、[E2]、迎、探、惜三姊妹等，俱在旁围绕，垂泪无言	婆婆
